target,shape,surface,color
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,brown
edible,convex,smooth,pink
poisonous,flat,smooth,red
poisonous,convex,scaly,brown
poisonous,knobbed,smooth,brown
edible,knobbed,smooth,gray
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,flat,scaly,red
edible,flat,smooth,cinnamon
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,red
poisonous,convex,smooth,red
poisonous,flat,scaly,red
poisonous,convex,smooth,brown
edible,flat,smooth,brown
poisonous,flat,smooth,red
poisonous,convex,scaly,red
poisonous,convex,scaly,red
poisonous,convex,smooth,red
poisonous,knobbed,smooth,red
poisonous,convex,smooth,red
edible,bell,fibrous,gray
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
edible,knobbed,fibrous,gray
edible,flat,smooth,brown
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,red
poisonous,flat,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
edible,convex,fibrous,gray
poisonous,knobbed,scaly,red
poisonous,convex,scaly,cinnamon
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,bell,smooth,white
poisonous,knobbed,smooth,brown
poisonous,convex,smooth,red
poisonous,flat,scaly,brown
poisonous,flat,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,bell,fibrous,white
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,convex,smooth,red
edible,convex,scaly,gray
poisonous,flat,smooth,brown
poisonous,knobbed,scaly,red
edible,knobbed,fibrous,white
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,convex,smooth,red
edible,knobbed,smooth,white
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
poisonous,flat,scaly,red
edible,flat,smooth,brown
poisonous,flat,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
edible,bell,smooth,brown
edible,knobbed,smooth,gray
edible,convex,smooth,brown
edible,convex,fibrous,gray
poisonous,knobbed,smooth,red
poisonous,flat,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
edible,bell,smooth,white
poisonous,flat,smooth,brown
edible,bell,fibrous,gray
poisonous,convex,smooth,brown
poisonous,convex,scaly,red
poisonous,flat,scaly,cinnamon
poisonous,flat,smooth,brown
poisonous,convex,scaly,red
poisonous,flat,smooth,brown
poisonous,flat,scaly,red
poisonous,flat,smooth,red
poisonous,convex,smooth,red
edible,knobbed,smooth,gray
poisonous,convex,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,convex,smooth,brown
edible,bell,smooth,gray
poisonous,convex,smooth,brown
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
edible,bell,smooth,gray
poisonous,convex,smooth,brown
poisonous,flat,scaly,red
poisonous,flat,smooth,red
poisonous,flat,scaly,brown
edible,bell,fibrous,gray
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
edible,knobbed,smooth,gray
poisonous,knobbed,scaly,brown
poisonous,convex,smooth,red
edible,bell,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,brown
edible,convex,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
edible,flat,scaly,cinnamon
edible,flat,smooth,brown
edible,bell,smooth,white
poisonous,knobbed,smooth,red
edible,bell,smooth,gray
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,convex,smooth,brown
poisonous,convex,smooth,red
poisonous,convex,smooth,brown
poisonous,flat,smooth,red
poisonous,flat,scaly,red
poisonous,convex,scaly,red
poisonous,knobbed,smooth,red
edible,knobbed,scaly,brown
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
poisonous,flat,smooth,red
edible,knobbed,fibrous,gray
poisonous,knobbed,smooth,brown
edible,bell,fibrous,white
poisonous,knobbed,smooth,red
edible,convex,smooth,gray
edible,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,brown
edible,knobbed,fibrous,gray
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,brown
edible,convex,fibrous,white
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,gray
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
edible,convex,smooth,gray
edible,flat,smooth,brown
edible,knobbed,smooth,gray
poisonous,convex,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
edible,convex,smooth,gray
poisonous,knobbed,scaly,red
edible,flat,smooth,brown
edible,knobbed,smooth,white
poisonous,flat,scaly,red
edible,bell,smooth,gray
poisonous,flat,scaly,brown
edible,bell,smooth,brown
edible,bell,smooth,gray
edible,knobbed,smooth,brown
edible,bell,smooth,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,flat,smooth,brown
poisonous,knobbed,smooth,red
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
edible,bell,smooth,brown
edible,knobbed,fibrous,gray
edible,bell,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
edible,flat,smooth,brown
poisonous,knobbed,smooth,red
edible,convex,smooth,brown
poisonous,knobbed,smooth,brown
edible,knobbed,smooth,white
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,knobbed,fibrous,gray
poisonous,flat,smooth,brown
edible,convex,smooth,gray
poisonous,knobbed,scaly,brown
poisonous,flat,smooth,red
edible,convex,fibrous,white
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,brown
edible,bell,fibrous,gray
poisonous,knobbed,scaly,red
poisonous,convex,scaly,red
poisonous,knobbed,smooth,red
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,white
poisonous,knobbed,scaly,red
edible,knobbed,smooth,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,white
poisonous,knobbed,scaly,red
edible,bell,smooth,white
poisonous,knobbed,smooth,brown
edible,convex,smooth,white
edible,bell,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
edible,convex,fibrous,white
poisonous,convex,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
edible,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,flat,scaly,brown
edible,knobbed,smooth,gray
poisonous,flat,scaly,red
poisonous,knobbed,scaly,yellow
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
edible,bell,smooth,brown
edible,convex,smooth,gray
edible,knobbed,smooth,gray
poisonous,flat,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
edible,bell,fibrous,white
edible,flat,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
edible,convex,fibrous,white
poisonous,knobbed,scaly,red
edible,convex,fibrous,white
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,convex,smooth,gray
edible,convex,smooth,white
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
edible,bell,fibrous,white
poisonous,flat,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,convex,scaly,brown
poisonous,knobbed,scaly,brown
edible,flat,smooth,brown
poisonous,convex,scaly,red
edible,flat,smooth,brown
edible,bell,smooth,white
edible,bell,smooth,gray
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
edible,bell,fibrous,white
edible,knobbed,smooth,gray
poisonous,flat,scaly,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,flat,smooth,red
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,cinnamon
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,white
poisonous,flat,scaly,brown
edible,bell,fibrous,gray
poisonous,flat,smooth,red
poisonous,knobbed,smooth,red
edible,knobbed,smooth,gray
edible,convex,smooth,gray
poisonous,knobbed,smooth,red
edible,knobbed,smooth,brown
edible,flat,scaly,pink
edible,bell,smooth,white
poisonous,flat,scaly,brown
poisonous,flat,smooth,red
poisonous,knobbed,smooth,red
edible,knobbed,fibrous,gray
edible,convex,fibrous,white
edible,convex,smooth,cinnamon
edible,knobbed,fibrous,gray
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,convex,scaly,red
edible,knobbed,smooth,brown
poisonous,flat,scaly,yellow
poisonous,convex,scaly,cinnamon
poisonous,convex,smooth,brown
edible,convex,scaly,pink
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,gray
edible,bell,smooth,gray
poisonous,knobbed,smooth,red
edible,convex,smooth,brown
edible,bell,smooth,brown
edible,flat,smooth,brown
edible,knobbed,smooth,gray
poisonous,flat,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
edible,bell,smooth,white
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
edible,knobbed,smooth,brown
poisonous,knobbed,smooth,red
edible,bell,smooth,white
edible,convex,smooth,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,brown
edible,bell,smooth,gray
poisonous,knobbed,scaly,red
edible,bell,fibrous,white
poisonous,conical,scaly,yellow
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,red
edible,convex,smooth,gray
edible,bell,smooth,brown
poisonous,knobbed,scaly,red
edible,bell,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
edible,bell,smooth,gray
edible,knobbed,smooth,brown
edible,bell,smooth,brown
poisonous,convex,smooth,brown
edible,convex,smooth,gray
edible,convex,fibrous,gray
poisonous,knobbed,smooth,brown
edible,knobbed,fibrous,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,flat,smooth,pink
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
edible,flat,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
edible,convex,smooth,brown
poisonous,flat,smooth,red
edible,knobbed,smooth,gray
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
edible,flat,smooth,brown
poisonous,knobbed,smooth,brown
edible,convex,fibrous,gray
edible,knobbed,smooth,brown
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
edible,flat,scaly,brown
edible,convex,fibrous,gray
edible,knobbed,smooth,white
edible,bell,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,knobbed,scaly,brown
edible,convex,fibrous,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,brown
edible,flat,smooth,brown
poisonous,flat,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
edible,bell,smooth,brown
edible,convex,fibrous,gray
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,convex,smooth,gray
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
edible,bell,smooth,brown
edible,bell,smooth,gray
poisonous,convex,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,convex,smooth,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
edible,bell,fibrous,gray
poisonous,knobbed,scaly,brown
edible,flat,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,yellow
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,red
edible,convex,fibrous,gray
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
edible,flat,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,red
poisonous,knobbed,smooth,brown
poisonous,convex,scaly,red
poisonous,knobbed,scaly,brown
edible,convex,smooth,white
edible,convex,smooth,gray
edible,convex,fibrous,white
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
edible,flat,smooth,brown
poisonous,flat,smooth,brown
poisonous,knobbed,smooth,brown
edible,convex,smooth,gray
edible,convex,fibrous,white
poisonous,knobbed,scaly,brown
edible,convex,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
edible,bell,smooth,brown
edible,flat,smooth,brown
edible,bell,smooth,white
poisonous,knobbed,smooth,brown
edible,convex,smooth,brown
poisonous,knobbed,scaly,brown
edible,bell,fibrous,gray
edible,bell,smooth,gray
poisonous,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,white
edible,convex,smooth,brown
edible,knobbed,smooth,gray
edible,convex,smooth,white
poisonous,flat,scaly,cinnamon
edible,convex,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
edible,convex,smooth,white
edible,knobbed,fibrous,white
edible,bell,fibrous,gray
edible,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,red
poisonous,knobbed,smooth,red
edible,knobbed,smooth,brown
edible,flat,smooth,pink
poisonous,knobbed,scaly,brown
edible,bell,smooth,white
poisonous,knobbed,smooth,red
edible,knobbed,smooth,white
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,brown
edible,flat,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
edible,convex,smooth,brown
edible,convex,fibrous,white
edible,convex,fibrous,gray
edible,convex,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
edible,convex,smooth,white
poisonous,knobbed,scaly,red
edible,convex,fibrous,gray
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
poisonous,knobbed,smooth,red
edible,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
edible,bell,smooth,gray
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,brown
edible,knobbed,fibrous,gray
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,smooth,red
edible,knobbed,fibrous,white
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,bell,fibrous,white
edible,convex,smooth,gray
edible,bell,smooth,gray
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
edible,bell,smooth,white
poisonous,flat,smooth,red
poisonous,knobbed,smooth,brown
edible,knobbed,smooth,white
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
edible,convex,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,red
poisonous,bell,scaly,yellow
poisonous,knobbed,scaly,red
edible,convex,smooth,brown
poisonous,knobbed,smooth,red
edible,knobbed,fibrous,gray
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,convex,fibrous,gray
edible,bell,smooth,white
poisonous,knobbed,scaly,red
edible,bell,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
edible,bell,smooth,gray
poisonous,knobbed,smooth,red
edible,bell,smooth,brown
poisonous,flat,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,bell,fibrous,gray
edible,knobbed,smooth,white
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
edible,convex,smooth,white
edible,convex,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,brown
edible,bell,fibrous,white
edible,convex,smooth,white
poisonous,flat,scaly,red
poisonous,knobbed,scaly,red
poisonous,convex,scaly,red
edible,flat,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,convex,smooth,brown
poisonous,knobbed,scaly,red
edible,bell,smooth,white
edible,bell,smooth,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,convex,fibrous,white
poisonous,knobbed,scaly,red
poisonous,flat,scaly,red
poisonous,knobbed,scaly,red
poisonous,flat,smooth,brown
edible,bell,smooth,white
edible,knobbed,smooth,white
edible,bell,fibrous,white
edible,flat,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,flat,scaly,brown
poisonous,convex,smooth,red
edible,flat,smooth,brown
edible,knobbed,fibrous,white
poisonous,knobbed,smooth,brown
poisonous,convex,smooth,brown
edible,bell,fibrous,gray
poisonous,knobbed,scaly,brown
edible,bell,smooth,brown
edible,flat,smooth,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,convex,smooth,gray
poisonous,knobbed,scaly,brown
edible,flat,scaly,cinnamon
edible,bell,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,brown
poisonous,knobbed,scaly,brown
edible,bell,fibrous,gray
poisonous,knobbed,scaly,brown
edible,bell,fibrous,white
poisonous,knobbed,smooth,red
edible,convex,smooth,white
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,convex,smooth,white
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,smooth,red
edible,knobbed,smooth,brown
poisonous,knobbed,smooth,brown
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,knobbed,fibrous,white
edible,bell,smooth,brown
poisonous,knobbed,smooth,red
edible,flat,smooth,brown
edible,flat,scaly,brown
poisonous,knobbed,scaly,red
edible,flat,smooth,gray
edible,convex,smooth,pink
poisonous,conical,scaly,yellow
poisonous,knobbed,smooth,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
edible,bell,smooth,brown
poisonous,knobbed,smooth,brown
edible,convex,smooth,white
poisonous,convex,smooth,red
poisonous,convex,scaly,cinnamon
poisonous,flat,smooth,brown
edible,knobbed,smooth,brown
edible,bell,scaly,brown
poisonous,flat,smooth,brown
poisonous,knobbed,smooth,brown
edible,bell,smooth,gray
edible,convex,scaly,brown
poisonous,flat,smooth,brown
edible,knobbed,smooth,brown
edible,bell,fibrous,white
edible,convex,fibrous,white
poisonous,knobbed,smooth,brown
poisonous,convex,scaly,brown
poisonous,knobbed,scaly,red
edible,convex,smooth,brown
